,tag,quadrat.x,stem.x,sp,lx,ly,dbh.2013.x,cored_2009,status.2013,status.2014,status.2015,status.2016,status.2017,dbh.if.dead
5504,110804,1104,1,unk,2.5,11.3,276.2999878,0,DS,PD,PD,PD,PD,
5505,110811,1104,1,quru,1.4,16.8,613.9000244,1,A,A,A,A,A,
5506,110813,1105,1,quru,0.9,0.3,486.8999939,0,A,A,A,A,A,
5507,110817,1105,1,litu,3.4,2,340,0,A,A,A,A,A,
5508,110819,1105,1,quve,5,8.1,738.5,1,A,A,A,A,A,
5509,110838,1105,1,litu,5,10.2,305,0,A,A,A,A,A,
5510,110845,1105,1,litu,4.8,19.4,187.5,0,A,A,A,A,A,
5511,110870,1106,1,qual,4.1,2.4,210,1,A,A,A,A,A,
5512,110871,1106,1,unk,5.2,3.7,167,0,DC,PD,PD,PD,PD,
5513,110884,1106,1,cofl,7.7,3.6,108.1999969,0,DC,PD,PD,PD,PD,
5514,110892,1106,1,litu,10.6,11.6,172.3999939,0,A,A,A,A,A,
5515,110899,1107,1,litu,4.4,2.5,133.6999969,0,A,A,A,DS,PD,135
5516,110901,1105,1,litu,20,4.1,524.0999756,0,A,A,A,A,A,
5517,110902,1105,1,litu,14.8,2.7,138,0,A,A,A,A,DS,131.4
5518,110904,1105,1,quve,10.8,3.3,845.7999878,0,DS,PD,PD,PD,PD,
5519,110911,1105,1,litu,15.6,9.6,273.7999878,0,A,A,A,A,A,
5520,110914,1105,1,litu,11,10.5,561.7000122,1,A,A,A,A,AU,
5521,110915,1105,1,litu,14.2,13,274.5,0,A,A,A,A,A,
5522,110920,1105,1,quve,19.1,16.5,775.2000122,1,A,A,A,DS,PD,795
5523,110923,1105,1,litu,19.3,18.5,324.5,0,A,A,A,A,A,
5524,110944,1106,1,litu,13.8,4.4,454.5,0,A,A,A,A,A,
5525,110945,1106,1,litu,16.7,4.1,143.1999969,0,A,A,A,A,A,
5526,110950,1106,1,litu,19.3,4,286.7000122,1,A,A,A,A,A,
5527,110952,1106,1,litu,17.5,7.6,106.8000031,1,A,A,A,A,DS,109.3
5528,110956,1106,1,litu,14.2,8.5,487.2999878,0,A,A,A,A,A,
5529,110957,1106,1,litu,16.3,9.5,496.6000061,0,A,A,A,A,A,
5530,110961,1106,1,unk,16.1,14,139.1000061,0,DC,PD,PD,PD,PD,
5531,110965,1106,1,litu,15.3,16.4,456.7000122,0,A,A,A,A,A,
5532,110966,1106,1,litu,16.4,17.1,162.8000031,0,A,A,A,A,A,
5533,110975,1106,1,unk,9,15.8,120.8000031,0,DS,PD,PD,PD,PD,
5534,110976,1106,1,litu,7.5,15.6,685.0999756,0,A,A,A,A,A,
5535,110977,1106,1,quru,6.7,19.7,167.3000031,1,A,A,A,A,A,
5536,110981,1106,1,litu,6.5,15.2,152.5,0,A,A,A,A,A,
5537,110983,1106,1,litu,9.1,12.6,586.4000244,0,A,A,A,A,A,
5538,110985,1106,1,litu,7.7,11.4,423.1000061,0,A,A,A,A,A,
5539,111003,1107,1,litu,12.2,4.3,279,0,A,A,A,A,A,
5540,111006,1107,1,litu,17.5,4.3,758.2999878,0,A,A,A,A,A,
5541,111011,1107,1,litu,15,7.8,165.1000061,1,DS,PD,PD,PD,PD,
5542,111012,1107,1,litu,14.4,9.7,554.4000244,0,A,A,A,A,A,
5543,111013,1107,1,litu,14.6,11,212,0,A,A,A,A,A,
5544,111014,1107,1,litu,13.9,12.2,671.2999878,1,A,A,A,A,A,
5545,111020,1107,1,litu,13.7,13,223.3999939,0,A,A,A,A,A,
5546,111028,1107,1,litu,19.4,16.7,103.1999969,0,A,A,A,A,A,
5547,111029,1107,1,litu,17.2,19,124.9000015,0,A,A,A,A,A,
5548,111030,1107,1,litu,15.1,19.9,600.5,1,A,A,A,A,A,
5549,111032,1107,1,litu,10.3,19,600,0,A,A,A,A,A,
5550,111032,1107,1,litu,10.3,19,600,0,A,A,A,A,A,
5551,111032,1107,2,litu,10.3,19,424.2999878,0,A,A,A,A,A,
5552,111032,1107,2,litu,10.3,19,424.2999878,0,A,A,A,A,A,
5553,111033,1107,1,litu,8.6,18.8,128.8000031,1,DS,PD,PD,PD,PD,
5554,111038,1107,1,qupr,3.9,19.6,395,0,DS,PD,PD,PD,PD,
5555,111039,1108,1,litu,19.7,4.1,450.6000061,0,A,A,A,A,A,
5556,111041,1108,1,quru,16.5,5.7,1004.299988,0,A,A,A,A,A,
5557,111042,1108,1,litu,12.1,0.9,187.1000061,0,A,A,A,A,A,
5558,111047,1108,1,litu,10.4,8.1,258.8999939,0,A,A,A,A,A,
5559,111050,1108,1,litu,18.8,10.5,179.8999939,0,A,DS,PD,PD,PD,
5560,111051,1108,1,litu,16.9,15.5,470,1,A,A,A,A,A,
5561,111052,1108,1,cagl,16.5,14.3,112.0999985,0,A,A,A,A,A,
5562,111053,1108,1,litu,16.5,16.5,234.8000031,0,A,A,A,A,A,
5563,111054,1108,1,litu,16.4,17.5,288.6000061,0,A,A,A,A,A,
5564,111057,1108,1,litu,11.8,18.1,441,0,A,A,A,A,A,
5565,111059,1108,1,litu,10.6,19.2,740.4000244,0,A,A,A,A,A,
5566,111063,1109,1,litu,10.7,0.3,334.5,0,A,A,A,A,A,
5567,111067,1109,1,litu,11.3,6.6,230,0,A,A,A,A,A,
5568,111069,1109,1,litu,13.9,5.7,561,0,A,A,A,A,A,
5569,111070,1109,1,litu,13,7.9,534.5,0,A,A,A,A,A,
5570,111071,1109,1,cato,14.8,10,207.1000061,0,A,A,A,A,A,
5571,111072,1109,1,cato,17.2,12,137,0,A,A,A,A,A,
5572,111073,1109,1,litu,12.3,14.1,420.5,0,A,A,A,A,A,
5573,111074,1109,1,cagl,19.5,19.1,408.7000122,0,A,A,A,A,A,
5574,111075,1109,1,cato,14.6,18.9,168.1999969,0,A,A,A,A,A,
5575,111076,1109,1,cato,7.4,18,124,0,A,A,A,A,A,
5576,111077,1109,1,cato,7.8,15.2,164.8000031,1,A,DS,PD,PD,PD,
5577,111078,1109,1,cato,7.7,14.1,298.7999878,0,A,A,A,A,A,
5578,111080,1109,1,fagr,1,10.4,140,0,A,A,A,A,A,
5579,111081,1110,1,caovl,15.6,5,435.7000122,0,A,A,A,A,A,
5580,111082,1109,1,caovl,8.4,19.9,319.7999878,0,A,A,A,A,A,
5581,111083,1110,1,caovl,10.8,3.4,147.3999939,0,A,A,A,A,A,
5582,111084,1110,1,litu,9,6.3,591.2999878,0,A,A,A,A,A,
5583,111085,1110,1,cato,10,6.9,106.1999969,0,A,A,A,A,A,
5584,111086,1110,1,cato,8.3,7.3,157.6000061,0,A,A,A,A,A,
5585,111087,1110,1,caco,13.5,6.8,388.7999878,0,A,A,A,A,A,
5586,111091,1110,1,litu,16.7,12,234.6999969,0,A,A,A,A,A,
5587,111092,1110,1,litu,18.3,17.7,543.5999756,0,A,A,A,A,A,
5588,111093,1110,1,litu,13.4,16.4,460.5,0,A,A,A,A,A,
5589,111094,1110,1,cagl,10.1,16.9,351.7000122,1,A,A,A,A,A,
5590,111095,1110,1,cato,14.8,19.3,212.3000031,0,A,A,A,A,A,
5591,111098,1111,1,nysy,20,5.3,149.8000031,0,DS,PD,PD,PD,PD,
5592,111099,1111,1,cagl,15.6,5.7,241.5,0,A,A,A,A,A,
5593,111107,1107,1,litu,5.3,4.2,365.1000061,0,A,A,A,A,A,
5594,111116,1107,1,unk,0.1,8.1,155,0,DC,PD,PD,PD,PD,
5595,111126,1107,1,litu,2.2,12.2,633.4000244,0,A,A,A,A,A,
5596,111131,1108,1,caca,5.2,6.2,114,0,A,A,A,A,A,
5597,111134,1108,1,litu,0.4,8.3,561.5,1,A,A,A,A,A,
5598,111139,1108,1,caca,7.5,9.9,100.5,0,A,A,A,A,A,
5599,111142,1108,1,litu,2.3,11.4,393.7999878,0,A,A,A,A,A,
5600,111144,1108,1,litu,2.5,17.3,409,0,A,A,A,A,A,
5601,111145,1108,1,litu,5,16.9,227.8000031,0,A,DS,PD,PD,PD,
5602,111149,1109,1,litu,1.4,1.6,572.5,0,A,A,A,A,A,
5603,111150,1109,1,litu,0.6,2.9,509.1000061,0,A,A,A,A,A,
5604,111153,1109,1,litu,2.2,4.2,317.5,0,A,A,A,A,A,
5605,111154,1109,1,litu,5.1,4.5,217.8999939,0,DS,PD,PD,PD,PD,
5606,111156,1109,1,casp,9.4,4.4,162.1999969,0,DC,PD,PD,PD,PD,
5607,111157,1109,1,cagl,8,10.4,100,0,A,A,A,A,A,
5608,111158,1109,1,litu,5,7.6,523.5,0,A,A,A,A,A,
5609,111160,1109,1,unk,4.1,6.7,152.8999939,0,DC,PD,PD,PD,PD,
5610,111163,1109,1,quve,2.7,12.4,511.7999878,1,A,A,A,A,A,
5611,111165,1110,1,cagl,0.5,3.1,103.1999969,0,A,A,A,A,A,
5612,111166,1110,1,litu,5.1,2.7,229.6000061,0,A,A,A,A,DS,230
5613,111167,1110,1,litu,4.2,8.1,738.2999878,0,A,A,A,A,A,
5614,111169,1110,1,cato,4.4,13.4,264.1000061,1,A,A,A,A,A,
5615,111170,1110,1,litu,2.8,15.2,141.5,0,A,A,A,A,A,
5616,111171,1110,1,fagr,6.8,18.5,125,1,A,A,A,A,A,
5617,111172,1110,1,qupr,8.5,18.7,326.2999878,1,A,A,A,A,A,
5618,111173,1111,1,qupr,2.5,0.9,223,1,A,A,A,A,A,
5619,111174,1111,1,litu,4,3.2,821.5,0,A,A,A,A,A,
5620,111178,1111,1,cagl,6,10.3,166.5,0,A,A,A,A,A,
5621,111180,1111,1,cato,3.1,12.5,337.7999878,1,A,A,A,A,A,
5622,111181,1111,1,litu,4.1,15.4,531,0,A,A,A,A,A,
5623,111188,1112,1,cato,5.3,2.3,450.8999939,1,A,A,A,A,A,
5624,111189,1112,1,caovl,7.3,1.8,187.3000031,0,A,A,A,A,A,
5625,111190,1112,1,caco,7.4,8,347.2000122,1,A,A,A,A,A,
5626,111191,1112,1,cagl,2.4,5.5,118.4000015,0,A,A,A,A,A,
5627,111192,1112,1,cato,1.8,7.3,175.3000031,1,A,A,A,A,A,
5628,111193,1112,1,litu,3,9.5,366.8999939,0,A,A,A,A,A,
5629,111195,1113,1,qual,1.2,2.7,114,0,A,A,A,A,DS,117
5630,111196,1113,1,qupr,3.8,4.7,473.7000122,0,A,A,A,A,DS,476
5631,111197,1113,1,qupr,7.4,0.4,401.2000122,0,A,A,A,A,A,
5632,111201,1111,1,caovl,16.8,13.1,220.5,0,A,A,A,A,A,
5633,111202,1111,1,fagr,11.4,13.3,150,0,A,A,A,A,A,
5634,111203,1111,1,litu,7.8,16.7,318.2000122,0,A,A,A,A,A,
5635,111204,1111,1,cagl,16.1,19.9,285,0,A,A,A,A,A,
5636,111206,1112,1,cato,17.5,1.1,299.6000061,0,A,A,A,A,A,
5637,111207,1112,1,quru,14.4,3.3,711.2999878,0,A,A,A,A,A,
5638,111208,1112,1,fagr,12.2,2.4,254.8999939,1,A,A,A,A,A,
5639,111210,1112,1,cagl,18.8,7.3,275,0,A,A,A,A,A,
5640,111211,1112,1,cagl,12.8,7.9,130.1000061,0,A,A,A,A,A,
5641,111212,1112,1,cagl,12,9.9,155.5,1,A,A,A,A,A,
5642,111213,1112,1,fagr,14.2,14.6,124.4000015,0,A,A,A,A,A,
5643,111214,1112,1,litu,18.6,10.9,235.8999939,0,A,A,A,A,A,
5644,111216,1112,1,litu,19.8,15.4,299.6000061,0,A,A,A,A,A,
5645,111217,1112,1,quru,12.9,16.9,737.7000122,0,A,A,A,A,A,
5646,111218,1112,1,nysy,8.2,17.3,214.8000031,0,A,A,A,A,A,
5647,111219,1112,1,litu,5.2,15.8,107,0,A,A,A,A,A,
5648,111221,1112,1,cato,1.9,18.7,152.5,0,A,A,A,A,A,
5649,111223,1113,1,nysy,19.2,2.1,178.8000031,0,A,A,A,A,A,
5650,111225,1113,1,cato,14,4.5,247.3000031,0,A,A,A,A,A,
5651,111226,1113,1,cato,12.7,7.9,194.6000061,0,A,A,A,A,A,
5652,111227,1113,1,cato,15.5,7.3,174.6999969,0,A,A,A,A,DS,170.3
5653,111230,1113,1,cagl,17.5,7.8,146.8999939,0,A,A,A,A,A,
5654,111231,1113,1,litu,16,10.9,768.4000244,0,A,A,A,A,A,
5655,111232,1113,1,caovl,16,11.4,145.6000061,0,A,A,A,A,A,
5656,111235,1113,1,qupr,11.2,12.6,204,0,A,A,A,A,A,
5657,111239,1113,1,litu,10.2,15,696.2999878,0,A,A,A,A,A,
5658,111240,1113,1,qupr,8.5,18.7,280.2000122,1,A,A,A,A,A,
5659,111241,1113,1,cagl,8,15.8,203.8999939,0,A,A,A,A,A,
5660,111242,1114,1,cagl,16.9,1,106,0,A,A,A,A,A,
5661,111243,1114,1,quru,15.5,0.8,360.8999939,0,A,A,A,A,A,
5662,111244,1114,1,caovl,16.4,6,107.5,0,A,A,A,A,A,
5663,111245,1114,1,cato,18.8,11.1,196.3999939,0,A,A,A,A,A,
5664,111247,1114,1,litu,12.4,12.2,214.5,0,A,A,A,A,A,
5665,111248,1114,1,fagr,17.9,14.5,128.8999939,0,A,A,A,A,A,
5666,111249,1114,1,nysy,19.5,16.4,136.6999969,0,A,A,A,A,A,
5667,111252,1114,1,quru,10.9,10,331.2999878,1,A,A,A,A,A,
5668,111257,1115,1,quru,19.4,0.5,850,0,A,A,A,A,A,
5669,111260,1115,1,cato,14.5,1,219,0,A,A,A,A,A,
5670,111262,1115,1,tiam,13.6,5.8,241.5,0,A,A,A,A,A,
5671,111264,1115,1,nysy,19.3,7.1,134,0,A,A,A,A,A,
5672,111270,1115,1,cato,15,13.1,494,0,A,A,A,A,A,
5673,111273,1115,1,caco,16.5,16.8,214.1999969,1,A,A,A,A,A,
5674,111279,1115,1,litu,12.5,19.7,791.9000244,0,A,A,A,A,A,
5675,111280,1115,1,caca,11.3,19.8,114.5,0,A,A,A,A,A,
5676,111281,1115,1,havi,19.7,18.9,126.6999969,0,DC,PD,PD,PD,PD,
5677,111285,1116,1,unk,0,0,105.1999969,0,DN,PD,PD,PD,PD,
5678,111287,1116,1,qual,10.5,6.3,551.7999878,0,A,A,A,A,A,
5679,111290,1116,1,fram,17.4,8.3,382.7000122,0,A,A,A,DS,PD,382
5680,111292,1116,1,fram,12.8,10.4,706.5,0,A,A,A,A,A,
5681,111293,1116,1,nysy,12.9,11.2,193.1000061,1,A,A,A,A,A,
5682,111294,1116,1,ulru,13.7,17.1,124.9000015,0,DS,PD,PD,PD,PD,
5683,111295,1116,1,ulru,18.4,12.9,236.3999939,0,DS,PD,PD,PD,PD,
5684,111297,1116,1,nysy,10.2,16,272.7999878,0,A,A,A,A,A,
5685,111301,1113,1,fagr,2.1,14.5,143.8999939,0,A,A,A,A,A,
5686,111302,1113,1,litu,0.8,14.7,338.5,0,A,A,A,A,A,
5687,111305,1113,1,caovl,4.7,19.3,226.8999939,0,A,A,A,A,A,
5688,111306,1114,1,caovl,0.4,2.2,229.1000061,0,A,A,A,A,A,
5689,111310,1114,1,quve,4,9.7,621.7999878,0,A,A,A,A,A,
5690,111311,1114,1,qupr,6.2,9,224.1000061,0,A,A,A,A,A,
5691,111313,1114,1,cagl,0.4,6.4,141.1999969,0,A,A,A,A,A,
5692,111314,1114,1,quru,1.4,11.4,727.2999878,1,A,A,A,A,A,
5693,111319,1114,1,litu,1.9,17.3,734.2000122,0,A,A,A,A,A,
5694,111320,1114,1,litu,7.4,12.9,197.3999939,0,A,A,A,A,A,
5695,111323,1115,1,caca,1.3,0.4,180,0,A,DS,PD,PD,PD,
5696,111327,1115,1,cato,7.6,5.2,321,0,A,A,A,A,A,
5697,111328,1115,1,litu,5.7,5.6,275.8999939,0,A,A,A,A,A,
5698,111330,1115,1,frni,8.3,12.9,458,0,A,A,A,A,A,
5699,111333,1115,1,fram,7.2,17.1,419.7999878,0,A,A,A,A,A,
5700,111336,1116,1,caco,3,3.4,259,1,A,A,A,A,DS,242
5701,111339,1116,1,cato,7.7,7.9,399.1000061,0,A,DC,PD,PD,PD,
5702,111352,1116,1,vipr,10.7,10.3,124.5999985,0,A,A,A,A,A,
5703,111356,1116,1,fram,6.9,9.9,254.8000031,0,DC,PD,PD,PD,PD,
5704,111371,1116,1,ulru,2.5,10,135.8000031,0,DC,PD,PD,PD,PD,
5705,111381,1116,1,astr,5,14.8,118.4000015,0,A,A,A,A,A,
5706,111386,1116,1,caca,2.2,18,108.5999985,0,A,A,A,A,A,
5707,111387,1110,1,cagl,10.8,5.4,101.4000015,0,A,A,DS,PD,PD,96
5708,112001,1117,1,unk,10.1,3.1,214.8000031,0,DC,PD,PD,PD,PD,
5709,112010,1117,1,quru,18.2,10.3,163.3000031,0,A,A,A,A,A,
5710,112014,1117,1,cagl,18,11.2,480.3999939,0,A,A,A,A,A,
5711,112020,1117,1,quru,13.8,17,340.2000122,0,A,A,A,A,A,
5712,112023,1117,1,cagl,4.1,14.3,258.2999878,0,A,A,A,A,A,
5713,112026,1117,1,acru,4.7,16.1,120.3000031,0,A,A,A,A,A,
5714,112030,1117,1,saal,13.3,14.8,230.8000031,0,DS,PD,PD,PD,PD,
5715,112041,1118,1,cagl,16.2,5.7,131.8000031,0,A,A,A,A,A,
5716,112042,1118,1,litu,16.1,3.9,186.1000061,0,A,A,A,A,A,
5717,112044,1118,1,cato,16,7.3,195.6999969,0,A,A,A,A,A,
5718,112045,1118,1,qual,11.5,7.1,304.7000122,0,A,A,A,A,A,
5719,112046,1118,1,amar,13.2,10.8,122.5999985,0,A,A,A,A,A,
5720,112047,1118,1,cato,16.4,18.1,145.3000031,0,A,A,A,A,A,
5721,112049,1118,1,cagl,10.8,18.1,142.1000061,0,A,DS,PD,PD,PD,
5722,112050,1118,1,cato,8.8,15.4,341.7999878,0,A,A,A,A,A,
5723,112053,1117,1,litu,3.8,3,404.5,0,A,A,A,A,A,
5724,112056,1117,1,caco,6,2.9,120,0,A,A,A,A,A,
5725,112057,1117,1,acru,8.8,4.2,700.2000122,0,A,A,A,A,A,
5726,112060,1117,1,fram,1,7.6,829.7999878,0,A,A,A,A,A,
5727,112082,1118,1,quru,2.4,0.9,343.7000122,1,A,A,A,A,A,
5728,112084,1118,1,acru,3.2,1.1,114.3000031,0,A,A,A,A,A,
5729,112090,1118,1,caovl,1.5,6.1,176.3999939,0,A,A,A,A,A,
5730,112093,1118,1,litu,8.8,6.2,572.5999756,0,A,A,A,A,A,
5731,112093,1118,1,litu,8.8,6.2,572.5999756,0,A,A,A,A,A,
5732,112093,1118,2,litu,8.8,6.2,517.0999756,0,A,A,A,A,A,
5733,112093,1118,2,litu,8.8,6.2,517.0999756,0,A,A,A,A,A,
5734,112094,1118,1,cato,1.9,7.4,497,0,A,A,A,A,A,
5735,112099,1118,1,quru,7.5,12.6,111.1999969,0,A,DS,PD,PD,PD,
5736,112100,1118,1,cato,6.8,14,170.5,0,A,A,A,A,A,
5737,112102,1118,1,quru,3.9,15.8,205.1999969,0,A,A,A,A,A,
5738,112103,1118,1,unk,0.8,16,263.1000061,0,DC,PD,PD,PD,PD,
5739,112104,1118,1,cato,6,19.7,117.5999985,0,A,A,A,A,A,
5740,112106,1118,1,cato,0,20,145.1999969,0,A,A,A,A,A,
5741,112107,1119,1,nysy,0.2,3.3,150.1999969,0,A,A,A,A,A,
5742,112108,1119,1,qual,1.5,5.5,611.2999878,0,A,A,A,A,A,
5743,112110,1119,1,unk,7.7,4.1,238.3999939,0,DC,PD,PD,PD,PD,
5744,112115,1119,1,qual,5.8,9.2,700,0,A,A,A,A,A,
5745,112118,1119,1,quru,13.3,11.4,571.5,0,A,A,A,A,AU,
5746,112127,1119,1,cato,18.3,8.5,348.5,0,A,A,A,A,A,
5747,112128,1119,1,cato,18.2,16,157.3000031,0,A,A,A,A,A,
5748,112130,1119,1,qual,17.2,18.3,147.8000031,0,A,A,A,A,A,
5749,112131,1119,1,qual,6.5,14.9,382.7999878,0,A,A,A,A,A,
5750,112136,1120,1,pist,13.9,2.5,274.1000061,1,A,A,A,AU,AU,
5751,112137,1120,1,qual,13.4,3.9,572,0,A,A,A,A,A,
5752,112138,1120,1,pist,9.9,4.4,282.1000061,0,A,A,A,AU,AU,
5753,112140,1120,1,cagl,3.2,5.6,172.5,0,A,A,A,A,A,
5754,112142,1120,1,qual,16,3.5,385.6000061,1,A,A,A,A,A,
5755,112143,1120,1,quru,19.1,4.7,602.5,0,A,A,A,A,DC,589.5
5756,112144,1120,1,cato,18.8,8,192.3000031,0,A,A,A,A,A,
5757,112145,1120,1,pist,18.5,9.1,237.8000031,1,A,A,A,AU,AU,
5758,112146,1120,1,cato,4.7,7.8,180.5,1,A,A,A,A,A,
5759,112148,1120,1,pist,15.1,14.6,153.1000061,0,A,A,A,AU,AU,
5760,112150,1120,1,nysy,11,12.5,198.8999939,0,A,A,A,A,A,
5761,112160,1120,1,qual,12.7,15.5,446.5,0,A,A,A,A,A,
5762,112162,1120,1,cato,19.9,19.6,148.8000031,0,A,A,A,A,A,
5763,112165,1120,1,qufa,9.3,18.4,735.2000122,0,A,A,A,A,A,
5764,112167,1120,1,quve,5.2,16.8,447.2999878,0,A,A,A,A,A,
5765,112170,1121,1,pist,4.4,1.8,342.2000122,1,A,A,A,AU,AU,
5766,112176,1121,1,qual,17.5,12.5,573.0999756,0,A,A,A,A,A,
5767,112177,1121,1,pist,19.1,6.4,311.6000061,0,A,A,A,AU,AU,
5768,112179,1121,1,pist,12.8,8.1,102.0999985,0,DS,PD,PD,PD,PD,
5769,112180,1121,1,pist,10.1,8.3,187.3000031,1,A,A,A,AU,AU,
5770,112184,1121,1,cagl,1.8,5.4,470.5,1,A,A,A,A,A,
5771,112188,1121,1,quve,13.4,13,516.7000122,0,A,A,A,A,A,
5772,112189,1121,1,pist,12.4,12.7,101.9000015,0,DS,PD,PD,PD,PD,
5773,112190,1121,1,cato,11.1,12.4,143.8999939,0,A,A,A,A,A,
5774,112191,1121,1,cagl,6.6,12.1,127.0999985,0,A,A,A,A,AU,
5775,112192,1121,1,quve,9.1,13.1,324.2000122,0,A,A,A,A,A,
5776,112194,1121,1,nysy,4.7,11.5,201,0,A,A,A,A,A,
5777,112196,1121,1,pist,1.8,15.6,213.8999939,0,A,A,A,AU,AU,
5778,112198,1121,1,pist,9.6,14.9,174.6999969,0,A,A,A,AU,AU,
5779,112201,1121,1,nysy,16.4,16.7,104.8000031,0,A,A,A,A,A,
5780,112203,1121,1,pist,14.6,17.3,151.5,0,A,A,A,AU,AU,
5781,112204,1121,1,pist,14.8,17.4,122.9000015,0,A,A,A,AU,AU,
5782,112205,1121,1,nysy,15.4,18.6,147.1000061,0,A,A,A,A,A,
5783,112206,1121,1,quve,16,19.9,545.4000244,1,A,A,A,A,A,
5784,112207,1121,1,pist,14.5,20,114,0,DS,PD,PD,PD,PD,
5785,112209,1121,1,cagl,9.2,19,177.8999939,0,A,A,A,A,A,
5786,112210,1121,1,quve,2.9,19.1,264.7000122,0,A,A,A,A,A,
5787,112213,1122,1,quve,8,2.1,674,0,A,A,A,A,A,
5788,112214,1122,1,cagl,12.7,2.5,212.3999939,0,A,A,A,A,A,
5789,112215,1122,1,pist,16.2,1.1,165,1,A,A,A,AU,AU,
5790,112217,1122,1,quve,16.4,1.2,473,0,DS,PD,PD,PD,PD,
5791,112220,1122,1,nysy,13,4.7,235.6000061,0,A,A,A,A,A,
5792,112221,1122,1,cagl,7.9,5.8,100,0,A,A,A,A,A,
5793,112222,1122,1,cagl,6.5,2.6,235.1000061,0,A,A,A,A,A,
5794,112224,1122,1,cagl,3.1,6.7,196.3999939,0,A,A,A,A,A,
5795,112230,1122,1,qual,7.5,11.8,156.6000061,0,A,A,A,A,A,
5796,112232,1122,1,qual,11.8,9,141.3000031,0,A,A,A,A,AU,
5797,112237,1122,1,cato,17.8,10.3,109.5,0,A,A,A,A,A,
5798,112238,1122,1,cagl,16.3,10.4,130.6999969,0,A,A,A,A,A,
5799,112240,1122,1,nysy,3,14.9,241.1000061,0,A,A,A,A,A,
5800,112243,1122,1,caco,11.8,11.4,120.4000015,0,A,A,A,A,A,
5801,112245,1122,1,qual,17.8,11.3,155.5,0,A,A,A,A,A,
5802,112249,1122,1,quru,15.9,17.6,127.1999969,0,A,A,A,A,AU,
5803,112250,1122,1,pist,10.8,18.4,392.1000061,0,A,A,A,A,AU,
5804,112252,1122,1,litu,13.6,19.4,451,0,A,A,A,A,A,
5805,112256,1122,1,cagl,10.8,19.6,102.8000031,0,A,A,A,DS,PD,99
5806,112257,1122,1,pist,7.3,18.9,144.8000031,0,DS,PD,PD,PD,PD,
5807,112258,1123,1,pist,0.6,0.5,158.5,1,A,A,A,AU,AU,
5808,112259,1123,1,pist,2.3,0.8,123,0,A,A,A,AU,AU,
5809,112260,1123,1,nysy,4.4,0.4,253.1000061,0,A,A,A,A,A,
5810,112262,1123,1,quru,17.5,1.5,123,0,A,A,A,A,A,
5811,112266,1123,1,pist,4.2,2.6,118.8000031,0,A,A,A,AU,AU,
5812,112267,1123,1,pist,1.3,3.6,166.3999939,0,DC,PD,PD,PD,PD,
5813,112268,1123,1,nysy,10.7,4,224.5,0,A,A,A,A,A,
5814,112271,1123,1,qual,8.9,7.2,656.5999756,0,A,A,A,A,A,
5815,112273,1123,1,unk,1.8,9.9,429.7999878,0,DC,PD,PD,PD,PD,
5816,112275,1123,1,qual,12,11.2,539.9000244,0,A,A,A,A,A,
5817,112277,1123,1,nysy,14,11.6,115.5,0,A,A,A,A,A,
5818,112278,1123,1,litu,20,14.7,417.7000122,0,A,A,A,A,A,
5819,112280,1123,1,litu,18.4,14.4,215.8999939,0,A,A,A,A,A,
5820,112283,1123,1,amar,6.2,17.5,218.6000061,0,A,A,A,A,A,
5821,112285,1123,1,ceca,5.2,12.4,110.4000015,0,A,A,A,A,AU,
5822,112290,1123,1,cato,15.3,19.3,142.5,0,A,A,A,A,AU,
5823,112291,1123,1,unk,18.3,19.8,214.1999969,0,DS,PD,PD,PD,PD,
5824,112293,1124,1,nysy,0.3,1.6,184.8999939,0,A,A,A,A,A,
5825,112295,1124,1,qual,3.3,3.3,709.5,0,A,A,A,A,A,
5826,112296,1124,1,prav,7.1,3.1,100.1999969,0,A,A,A,DS,PD,97
5827,112303,1124,1,cato,2,9.4,213.8999939,0,A,A,A,A,A,
5828,112307,1124,1,qual,17.1,7.8,783.2000122,0,A,A,A,A,A,
5829,112309,1124,1,qual,13.5,11.8,508.8999939,0,A,A,A,A,A,
5830,112310,1124,1,caco,1.2,14.9,160.6000061,1,A,A,A,A,A,
5831,112311,1124,1,quve,3,15,473.7000122,0,A,A,A,A,A,
5832,112312,1124,1,nysy,4.5,15.7,238,0,A,A,A,A,A,
5833,112315,1124,1,frpe,4.6,20,207.1000061,0,A,A,A,A,A,
5834,112316,1125,1,quve,8.7,1,822.7999878,0,A,A,A,A,A,
5835,112318,1125,1,caovl,11.1,2.8,328.6000061,0,A,A,A,A,A,
5836,112319,1125,1,caovl,2.7,2,145.8000031,0,DC,PD,PD,PD,PD,
5837,112320,1125,1,cagl,2.5,5.5,398.2000122,1,A,A,A,A,A,
5838,112322,1125,1,caovl,11.5,7.3,264.8999939,0,A,A,A,A,A,
5839,112323,1125,1,juni,16.1,7.3,629.5,1,A,A,A,A,A,
5840,112325,1125,1,ceoc,16.9,8.3,112.5,0,A,A,A,A,A,
5841,112326,1125,1,unk,7.2,11.6,171,0,DC,PD,PD,PD,PD,
5842,112329,1125,1,quru,3.3,13.4,182.3000031,0,A,A,A,A,A,
5843,112330,1125,1,nysy,3.8,15.1,182.6000061,0,A,A,A,A,A,
5844,112335,1125,1,nysy,9.5,14.9,181,0,A,A,A,A,A,
5845,112336,1125,1,qual,17,13.8,516,1,A,A,A,A,A,
